1.0344252999999997,0
2.829747,0
3.8341676000000002,0
4.8502618,1
5.8559567999999995,2
6.862292799999999,4
7.861255499999999,5
8.8602239,7
9.8683385,9
10.874818999999999,12
11.8911436,15
12.897651999999999,18
13.9063888,21
14.922531699999999,24
15.9326137,27
16.9476015,30
17.967920600000003,33
18.966370700000002,36
19.9674076,39
20.9731676,42
21.9742986,45
22.9977726,48
24.0357606,52
25.044529800000003,54
26.0428654,58
27.048396,60
28.046983100000002,64
29.054082400000002,66
30.080209800000002,70
31.090132900000004,72
32.1064708,76
33.1232684,78
34.1275543,82
35.119372,84
36.124011599999996,88
37.1276065,90
38.129423599999996,94
39.1514588,96
40.171957299999995,100
41.1697899,102
42.187235,106
43.1825171,109
44.1846916,112
45.183454499999996,115
46.192582699999996,118
47.2123673,121
48.230436499999996,124
49.233141599999996,127
50.235134099999996,130
51.237071,133
52.2399469,136
53.261308,139
54.277032999999996,142
55.2873178,145
56.3079482,148
57.316657199999995,151
58.336153499999995,154
59.3468543,157
60.350446299999994,160
61.364341499999995,164
62.3823749,166
63.3901984,170
64.4089743,172
65.403864,176
66.3965029,178
67.4035274,182
68.4197507,184
69.4229939,188
70.4366148,190
71.4393267,194
72.4468923,196
73.4557009,200
74.4627928,202
75.4735832,206
76.4802654,208
77.4817584,212
78.4914491,214
79.5028517,218
80.5350404,220
81.5377256,224
82.5627007,227
83.5707667,230
84.5782889,233
85.5878518,236
86.5932263,239
87.6284956,242
88.6221168,245
89.63121869999999,248
90.6491587,251
91.675605,254
92.6875656,257
93.69232149999999,260
94.7032013,263
95.7000673,266
96.7051977,269
97.7051563,272
98.70254369999999,275
99.7032186,278
100.70921969999999,281
101.7174472,284
102.7181038,287
103.7342338,290
104.7285418,293
105.74211199999999,296
106.76486,299
107.7802224,302
108.7793375,305
109.7980516,308
110.7941724,311
111.79844059999999,314
112.8025564,317
113.8280255,320
114.83305659999999,324
115.8372773,326
116.8550956,330
117.86189949999999,333
118.87311799999999,336
119.865224,339
120.8831575,342
121.887453,345
122.9001731,348
123.90384089999999,351
124.908385,354
125.9065273,357
126.90626079999998,360
127.92011589999998,363
128.92212419999998,366
129.9320423,369
130.9467222,372
131.9480179,375
132.94494269999998,378
133.9591553,381
134.9751836,384
135.9897721,388
136.9974297,390
137.9899015,394
139.0054353,396
140.0224764,400
141.0368471,402
142.05120349999999,406
143.0584609,408
144.0643133,412
145.0633341,414
146.06102909999998,418
147.0633915,420
148.0753692,424
149.0773645,426
150.0775092,430
151.0721529,432
152.0749417,436
153.0956755,438
154.0957716,442
155.1094402,444
156.1024036,448
157.1076998,450
158.1164135,454
159.1404526,456
160.1442082,460
161.1691108,462
162.1752519,466
163.18633739999999,469
164.2075339,472
165.23137499999999,475
166.2486319,478
167.2637039,481
168.2703781,484
169.2941756,487
170.2992188,490
171.2922582,493
172.3114149,496
173.3145288,499
174.3178815,502
175.3442586,505
176.3461809,508
177.3431457,511
178.3582906,514
179.3669602,518
180.37222069999999,520
181.3851032,524
182.4052482,526
183.4222527,530
184.4122034,532
185.4315788,536
186.4385689,538
187.4466593,542
188.4531461,544
189.4611809,548
190.4633839,550
191.4692464,554
192.4883141,556
193.495705,560
194.5002537,562
195.50252989999998,566
196.4988439,568
197.516196,572
198.5112676,574
199.5331675,578
200.52800299999998,581
201.5280597,584
202.5307304,587
203.5317394,590
204.5372564,593
205.5372716,596
206.5539483,599
207.5617187,602
208.5647373,605
209.5540042,608
210.5729675,611
211.57804339999998,614
212.5861202,617
213.6091408,620
214.6091823,623
215.6129349,626
216.6173517,629
217.6278372,632
218.6366561,635
219.6600552,638
220.6493979,641
221.6689171,644
222.6849299,647
223.6919669,650
224.7162652,653
225.73429529999999,656
226.7500942,659
227.7683022,662
228.7777563,665
229.79590629999998,668
230.8015243,671
231.8219006,674
232.8199359,678
233.8313854,680
234.8434724,684
235.8445233,686
236.848442,690
237.8706301,693
238.8835519,696
239.8909272,699
240.9054419,702
241.9058777,705
242.9051905,708
243.9194336,711
244.9412994,714
245.9474703,717
246.9489676,720
247.9594342,723
248.9673163,726
249.9689785,729
250.9851754,732
251.9930181,736
253.0109754,738
254.0154157,742
255.0309762,744
256.0300088,748
257.047094,750
258.0473258,754
259.0460904,756
260.0480597,760
261.0632098,762
262.0572385,766
263.0785136,768
264.0872182,772
265.0917839,774
266.0951733,778
267.0866179,780
268.0971355,784
269.1013385,786
270.1092925,790
271.111182,792
272.1102432,796
273.1013536,798
274.1148573,802
275.1152787,804
276.1169052,808
277.1246984,810
278.1440045,814
279.1499469,816
280.153992,820
281.1691121,822
282.1701189,826
283.1640974,828
284.1730632,832
285.1700175,834
286.1860361,838
287.1860552,841
288.1873338,844
289.1819557,847
290.2009708,850
291.2162575,853
292.2251436,856
293.2320987,859
294.25014649999997,862
295.2572782,865
296.2651881,868
297.2703451,871
298.2822409,874
299.2852605,877
300.2934107,880
301.30071,883
302.3101818,886
303.3107917,889
304.3122352,892
305.3140274,895
306.3123892,898
307.3183019,901
308.3416199,904
309.3438566,907
310.3550492,910
311.3564903,914
312.3594511,916
313.3584578,920
314.35913039999997,922
315.3584309,926
316.3640876,928
317.3848846,932
318.4062437,934
319.4159004,938
320.4412725,940
321.4682849,944
322.4691775,946
323.4824018,950
324.4839252,952
325.482959,956
326.4909432,958
327.4992554,962
328.5007586,964
329.4981647,968
