1.2044892,10990
1.0296402999999998,10990
2.0461121999999996,10990
3.0629409,10990
4.076050899999999,10990
5.080905899999999,10990
6.0910848,10990
7.101631499999999,10990
8.108836,10990
9.1214936,10990
10.1293114,10990
11.1314539,10990
12.1387836,10990
13.1409458,10990
14.1574329,10990
15.170921000000002,10990
16.1870782,10990
17.2036411,10990
18.214913799999998,10990
19.218939199999998,10990
20.2359331,10990
21.2473025,10990
22.251727499999998,10990
23.2649133,10990
24.274546899999997,10990
25.2806432,10990
26.2985175,10990
27.315816599999998,10990
28.3286789,10990
29.330383899999998,10990
30.3445873,10990
31.347044199999996,10990
32.3553994,10990
33.3634567,10990
34.3734017,10990
35.3751361,10990
36.3877534,10990
37.395424000000006,10990
38.409677300000006,10990
39.423893500000005,10990
40.437542300000004,10990
41.4480601,10990
42.4605588,10990
43.469612500000004,10990
44.4798957,10990
45.481916000000005,10990
46.4964269,10990
47.5098797,10990
48.516205400000004,10990
49.5324825,10990
50.541884200000005,10990
51.546986700000005,10990
52.550072,10990
53.561281,10990
54.5644453,10990
55.5696056,10990
56.5861387,10990
57.5934772,10990
58.604818200000004,10990
59.6078276,10990
60.609051900000004,10990
61.610736200000005,10990
62.61215,10990
63.623958099999996,10990
64.6407664,10990
65.6456962,10990
66.6355948,10990
67.6571303,10990
68.6564887,10991
69.66282410000001,10991
70.6677198,10992
71.6727637,10992
72.6771796,10993
73.6918854,10993
74.696802,10994
75.7015178,10994
76.70161420000001,10995
77.7042801,10995
78.7192957,10996
79.7130772,10996
80.7389084,10997
81.736051,10998
82.7501292,10998
83.7608681,10998
84.7770106,10998
85.793963,10998
86.7903313,10998
87.80426560000001,10998
88.8135319,10998
89.8265251,10998
90.8408416,10998
91.85672050000001,10998
92.860499,10998
93.8676698,10998
94.8832446,10998
95.8878448,10998
96.8893782,10998
97.8958951,10998
98.89824610000001,10998
99.9007294,10998
100.9039963,10998
101.9059754,10998
102.9175113,10998
103.9333562,10998
104.9431417,10998
105.94590430000001,10998
106.9652727,10998
107.9707993,10998
108.9722994,10998
109.98507620000001,10998
110.9948396,10998
112.0128428,10998
113.01977720000001,10998
114.02329,10998
115.0411981,10998
116.050039,10998
117.0538787,10998
118.0642642,10998
119.07268090000001,10998
120.0872925,10998
121.10004260000001,10998
122.1135848,10998
123.1081565,10998
124.1264525,10998
125.1506175,10998
126.1560152,10998
127.16689509999999,10998
128.1732385,10998
129.1808802,10998
130.19058139999999,10998
131.20510689999998,10998
132.2182316,10998
133.2321753,10998
134.23732289999998,10998
135.25177639999998,10998
136.26617739999998,10998
137.2811564,10998
138.2975909,10998
139.29495079999998,10998
140.3121165,10998
141.32620409999998,10998
142.3282266,10998
143.3314206,10998
144.34061029999998,10998
145.34478829999998,10998
146.3520462,10998
147.3592118,10998
148.375488,10998
149.37541549999997,10998
150.37657959999999,10999
151.38745029999998,10999
152.40360539999998,11000
153.4101926,11000
154.4224333,11001
155.4390273,11001
156.45404689999998,11002
157.45712659999998,11002
158.46308,11003
159.46253109999998,11003
160.46358429999998,11004
161.47998809999999,11004
162.50111189999998,11005
163.5158942,11005
164.5235526,11006
165.5271551,11006
166.5502167,11007
167.56579449999998,11007
168.56973929999998,11008
169.57229389999998,11008
170.58013739999998,11009
171.59599039999998,11009
172.6111039,11010
173.62718279999999,11010
174.628031,11011
175.64347419999999,11011
176.6544535,11012
177.65669369999998,11012
178.65602379999999,11013
179.65825569999998,11013
180.6601864,11014
181.6696285,11014
182.6736436,11015
183.6741279,11015
184.67214529999998,11016
185.68078549999998,11016
186.68693839999997,11017
187.69059479999999,11017
188.68338749999998,11018
189.68566479999998,11018
190.6849762,11019
191.6867715,11019
192.7022562,11020
193.71373609999998,11020
194.7186591,11021
195.7274774,11021
196.7353316,11022
197.75030049999998,11022
198.76661209999997,11023
199.7827298,11023
200.7812554,11024
201.79719329999998,11024
202.801807,11025
203.82305789999998,11025
204.82907229999998,11026
205.83991709999998,11026
206.8584617,11027
207.86379359999998,11027
208.86689779999998,11028
209.8691878,11028
210.87743949999998,11029
211.8890136,11029
212.8906697,11029
213.8977137,11029
214.91249539999998,11029
215.9147222,11029
216.92855649999998,11029
217.9371593,11029
218.94301919999998,11029
219.9694214,11029
220.9632475,11029
221.96889159999998,11029
222.98979419999998,11029
224.004762,11029
225.02302699999998,11029
226.03062369999998,11029
227.027359,11029
228.03908919999998,11029
229.051379,11029
230.0634667,11029
231.0739313,11029
232.08439249999998,11029
233.0938607,11029
234.0969441,11029
235.10484,11029
236.1186785,11029
237.13846049999998,11029
238.14772109999998,11029
239.17517479999998,11029
240.18467859999998,11029
241.19811159999998,11029
242.20199929999998,11029
243.2010106,11029
244.21860189999998,11029
245.22351089999998,11029
246.22797089999997,11029
247.2487941,11029
248.2548338,11029
249.27712419999997,11029
250.2811467,11029
251.2921666,11029
252.3029322,11029
253.32705729999998,11029
254.33710729999999,11029
255.3620097,11029
256.3745553,11029
257.3780309,11029
258.3836914,11029
259.4034239,11029
260.4121914,11029
261.4235415,11029
262.4370925,11029
263.44730269999997,11029
